ID, JOB_ID, J_TASK_ID, MI, RAM, STORAGE, PRIORITY, A_TIME, D_TIME
970,23,4,6892026,3356,249,1,1984,2988
969,23,3,8907753,812,398,1,1984,2596609
968,23,2,6183518,2561,288,1,1984,1288900
967,23,2,6183518,2561,288,1,1984,1288900
1182,28,56,6120874,2741,252,1,2034,1365927
1180,28,54,7093293,705,180,1,2034,1507790
189,4,0,5239420,438,96,4,2036,1161549
182,3,69,6008769,1622,38,2,2036,1521244
156,3,43,6561573,919,148,2,2036,4093
2709,68,9,6087919,3650,365,1,2043,1320081
177,3,64,7788844,2045,399,2,2046,2331747
172,3,59,6654105,613,219,2,2046,1629046
168,3,55,5680139,3899,351,2,2046,1610841
163,3,50,6410092,2850,334,2,2046,4108
157,3,44,7566363,3726,161,2,2046,4120
139,3,26,4887145,399,253,2,2046,1385819
137,3,24,7654260,2303,267,2,2046,1947944
116,3,3,4670155,565,167,2,2046,4084
2706,68,6,7583601,2516,39,1,2053,3997
1183,28,57,6605936,1799,214,1,2058,1483373
1165,28,39,4816030,3146,195,1,2058,1012429
1157,28,31,4783635,2892,317,1,2058,4070
1133,28,7,8956740,3725,237,1,2058,2394119
2703,68,3,4920991,1142,207,1,2066,1168720
1191,28,65,7878505,642,246,1,2068,1832575
1177,28,51,7200892,3855,332,1,2068,1528987
1175,28,49,7762227,881,85,1,2068,4037
1169,28,43,7636382,437,32,1,2068,4056
1162,28,36,7861878,3385,329,1,2068,1774996
1173,28,47,6062428,239,121,1,2073,1592469
1163,28,37,7517642,384,73,1,2073,4072
1152,28,26,5803381,1010,78,1,2073,1541029
1151,28,25,6639704,1329,121,1,2073,1981565
1136,28,10,6766182,2810,262,1,2073,1525642
1203,29,0,7550514,3337,267,5,2081,11762
1197,28,71,5687000,3232,266,1,2081,1645622
1194,28,68,8134071,2184,22,1,2081,4145
1144,28,18,4946215,1930,224,1,2081,4080
1129,28,3,4723421,1213,307,1,2081,4038
1128,28,2,7178818,3307,382,1,2081,4047
1127,28,2,7178818,3307,382,1,2081,4047
823,18,0,6821014,229,198,3,2094,1867939
822,17,32,7211248,3127,198,2,2094,1850917
819,17,29,4736811,2410,40,2,2094,1230015
806,17,16,8306628,3342,365,2,2094,1974073
803,17,13,6789746,2841,295,2,2094,1960060
1192,28,66,6317029,445,248,1,2103,1849122
1188,28,62,6856502,2116,299,1,2103,4162
1179,28,53,7790813,3119,115,1,2103,4083
1161,28,35,7652787,3556,114,1,2103,4095
1156,28,30,6499252,1721,163,1,2103,4090
1148,28,22,7043148,1190,139,1,2103,1889654
1130,28,4,5295211,3729,209,1,2103,1459378
814,17,24,6272787,973,319,2,2104,1397759
795,17,5,5624794,3688,10,2,2104,1595816
147,3,34,5423974,2058,303,2,2110,1233607
127,3,14,8112384,289,302,2,2110,2167901
125,3,12,7907529,2391,130,2,2110,4161
180,3,67,7595564,1941,245,2,2134,1916700
178,3,65,5982600,1205,329,2,2134,4243
166,3,53,6955636,3523,338,2,2134,1890717
183,3,70,8444087,384,213,2,2144,2172909
176,3,63,5687066,3594,323,2,2144,1367298
153,3,40,7958631,3525,172,2,2144,4196
144,3,31,7827974,2371,20,2,2144,4191
141,3,28,6573446,3984,255,2,2144,1521484
131,3,18,5612921,2183,10,2,2144,4226
119,3,6,6610472,1158,198,2,2144,4187
115,3,2,6923308,2750,91,2,2144,1391067
114,3,2,6923308,2750,91,2,2144,1391067
174,3,61,6672541,3967,243,2,2149,4228
145,3,32,8148818,1829,223,2,2149,4195
123,3,10,8736685,333,78,2,2149,1977731
118,3,5,8118313,1619,47,2,2149,4191
173,3,60,6340750,2780,331,2,2157,1648309
167,3,54,4578943,49,127,2,2157,4241
152,3,39,7288073,2245,264,2,2157,1775877
130,3,17,7797113,2018,373,2,2157,2193031
128,3,15,6281844,2100,96,2,2157,1439064
126,3,13,4838506,51,321,2,2157,4199
124,3,11,8749966,1601,272,2,2157,4213
161,3,48,7534085,2472,217,2,2179,2239682
121,3,8,6829615,2628,64,2,2179,1737788
798,17,8,5347821,1004,123,2,2192,4319
817,17,27,6457975,1604,63,2,2202,1826365
802,17,12,7379541,2034,398,2,2202,4323
800,17,10,4639779,402,364,2,2202,1300056
807,17,17,4732226,3204,288,2,2207,1404814
821,17,31,6731735,2925,267,2,2215,4450
799,17,9,8657501,2246,315,2,2215,4322
796,17,6,5129917,2479,220,2,2215,1199998
792,17,2,6200674,3124,50,2,2215,1538124
791,17,2,6200674,3124,50,2,2215,1538124
1839,44,0,7683205,3621,117,2,2237,5067
805,17,15,4941989,109,372,2,2237,4387
4240,106,56,5063289,337,299,2,2260,1322540
4236,106,52,4526454,616,153,2,2260,4552
4225,106,41,5706149,3721,42,2,2260,1458330
4201,106,17,5422945,608,218,2,2260,1476006
4241,106,57,5619108,151,48,2,2270,4687
4239,106,55,4559500,1782,196,2,2270,4661
4237,106,53,6140320,3841,175,2,2270,4601
4222,106,38,5573989,1903,284,2,2270,1441445
4212,106,28,7841417,3906,302,2,2270,2075961
4193,106,9,6776003,3690,288,2,2270,4529
2754,69,29,8040653,2575,218,2,2279,2013423
2752,69,27,7775261,1290,388,2,2279,2093781
2749,69,24,7353536,3620,265,2,2279,4654
2734,69,9,7211549,678,11,2,2279,1954364
2730,69,5,5505580,1050,16,2,2279,4575
1838,43,6,7879389,910,36,2,2306,1904315
4231,106,47,6839126,2785,135,2,2334,4662
1649,39,14,7311283,1417,147,2,2348,1923559
2746,69,21,7381263,2161,264,2,2353,1760087
2745,69,20,7318360,29,229,2,2353,4631
4249,107,0,8916783,2010,209,3,2358,2287752
4238,106,54,7305100,1585,219,2,2358,4752
1650,39,15,7097980,1274,159,2,2358,4746
4221,106,37,4904710,3852,107,2,2368,1350423
4234,106,50,6945282,3537,156,2,2373,4709
4232,106,48,6676033,1751,162,2,2373,1510274
4186,106,2,5801517,2564,184,2,2373,1303646
4185,106,2,5801517,2564,184,2,2373,1303646
4226,106,42,4671593,1237,294,2,2381,4768
4216,106,32,4648173,1178,20,2,2381,1294358
4196,106,12,8687595,825,146,2,2381,4649
4194,106,10,8711598,2075,118,2,2381,1942416
4189,106,5,7108894,2359,324,2,2381,1961694
2755,69,30,7511186,1420,241,2,2387,1988940
2731,69,6,5500601,1203,275,2,2387,4668
2751,69,26,7628642,1843,294,2,2392,1775250
2748,69,23,8811175,2595,175,2,2392,4683
2740,69,15,7632570,2632,349,2,2392,1597740
2738,69,13,6380992,3614,322,2,2400,1301122
2727,69,2,8360041,1452,308,2,2400,4680
2726,69,2,8360041,1452,308,2,2400,4680
4244,106,60,7945167,1532,90,2,2403,4826
4233,106,49,6061412,844,379,2,2403,1676444
4228,106,44,6039530,1608,24,2,2403,1779166
4209,106,25,7317895,1704,161,2,2403,4677
4204,106,20,8761909,2595,131,2,2403,1965670
4199,106,15,4868215,3548,98,2,2403,4669
4198,106,14,8411434,3867,56,2,2403,4732
4190,106,6,6466868,397,24,2,2403,4666
2753,69,28,5933472,3001,159,2,2422,4752
2249,57,0,8789384,976,103,2,2431,2347395
2246,56,20,8609899,793,142,2,2431,2182745
2241,56,15,7998618,3413,31,2,2431,4870
2232,56,6,4675363,3700,60,2,2431,4867
2233,56,7,4790204,1496,191,2,2441,1438181
1660,39,25,8104076,314,393,2,2461,2062327
1642,39,7,8984419,199,33,2,2461,2594100
1664,39,29,6149004,1620,338,2,2469,4961
1661,39,26,7575863,1598,296,2,2469,1633644
1639,39,4,6934789,3792,150,2,2469,2075723
1638,39,3,8493907,2847,25,2,2469,1751559
1665,39,30,5900458,2769,168,2,2491,1327785
1656,39,21,6040915,3720,216,2,2491,1805151
1654,39,19,7178382,3131,248,2,2491,2150811
2236,56,10,7208441,2168,358,2,2539,4974
2229,56,3,6313158,358,73,2,2539,4973
2235,56,9,5982332,714,183,2,2544,4989
2244,56,18,7451903,2301,85,2,2552,5039
2228,56,2,5120082,634,314,2,2552,1321486
2227,56,2,5120082,634,314,2,2552,1321486
2282,57,33,8771651,445,46,2,2566,2284254
2255,57,6,5033347,3245,356,2,2566,1073803
2272,57,23,7816514,3421,322,2,2576,5196
2267,57,18,5241234,3616,282,2,2576,1293386
2258,57,9,7701722,3015,262,2,2576,1622010
3248,84,17,8755435,2158,90,1,2584,3963
3246,84,15,6053784,2871,363,1,2584,1538537
3244,84,13,7191340,2942,108,1,2584,1697007
3243,84,12,8494846,42,231,1,2584,2400836
3242,84,11,5428234,3074,215,1,2584,3902
3241,84,10,4549123,1467,304,1,2584,3892
3239,84,8,7003492,311,174,1,2584,3946
3236,84,5,6021617,3124,358,1,2584,1250967
2305,58,11,7971490,2736,358,2,2605,5284
1983,47,58,6533038,519,60,1,2618,4198
1980,47,55,7834405,1221,36,1,2618,4172
1976,47,51,6887554,3540,277,1,2618,3953
1974,47,49,8636315,750,388,1,2618,1828203
1973,47,48,6499596,303,392,1,2618,1449398
1972,47,47,5096050,2223,300,1,2618,1421897
1969,47,44,6406762,2696,303,1,2618,4033
1968,47,43,6173138,2309,145,1,2618,1288348
1966,47,41,6115276,1003,348,1,2618,3991
1962,47,37,5667821,2988,162,1,2618,1561784
1960,47,35,4863509,3028,207,1,2618,1274937
1958,47,33,6408611,3504,32,1,2618,3953
1956,47,31,4945571,3981,140,1,2618,3974
1954,47,29,5683111,1701,399,1,2618,1446696
1953,47,28,8520880,1132,311,1,2618,2253253
1951,47,26,7052173,3490,62,1,2618,1899446
1950,47,25,6046620,729,206,1,2618,1777397
1948,47,23,7067272,307,123,1,2618,3987
1947,47,22,6942081,1503,303,1,2618,3948
1942,47,17,8322867,1052,29,1,2618,3965
1940,47,15,6616217,3885,320,1,2618,1706815
1936,47,11,5354299,2311,219,1,2618,3941
1935,47,10,8674357,2080,94,1,2618,1791290
1934,47,9,6020540,1550,284,1,2618,1754023
1933,47,8,8387261,2001,190,1,2618,3957
1931,47,6,7536666,324,305,1,2618,2204088
1930,47,5,5890006,755,12,1,2618,1718661
1929,47,4,8971347,775,44,1,2618,3943
1928,47,3,7490457,3049,123,1,2618,1760534
3734,94,41,5786841,2568,21,1,2634,1463088
3732,94,39,8806634,144,287,1,2634,4030
3731,94,38,5742601,1767,387,1,2634,3974
3730,94,37,4965469,2025,373,1,2634,4159
3729,94,36,5204591,3754,121,1,2634,1174969
3728,94,35,8894167,610,379,1,2634,4091
3727,94,34,8634230,378,40,1,2634,2373330
3725,94,32,8487459,1338,301,1,2634,2428736
3724,94,31,4620360,1709,30,1,2634,1122634
3722,94,29,5557960,3844,262,1,2634,4031
3720,94,27,4935283,289,16,1,2634,3974
3718,94,25,6576751,749,24,1,2634,4017
3717,94,24,7992030,1469,230,1,2634,1895148
3714,94,21,5362165,3546,104,1,2634,1171900
3711,94,18,8659888,2435,250,1,2634,2330639
3710,94,17,8344812,477,122,1,2634,4002
3708,94,15,7197476,243,64,1,2634,4008
3707,94,14,8564571,1238,19,1,2634,4004
3706,94,13,5185409,3621,141,1,2634,3975
3705,94,12,5688146,2673,289,1,2634,1627703
3704,94,11,6544946,1411,383,1,2634,1702918
3703,94,10,4808181,2684,147,1,2634,1404780
3701,94,8,7651615,617,299,1,2634,1940834
3699,94,6,6000686,799,377,1,2634,1385265
3698,94,5,8262026,570,171,1,2634,3972
3697,94,4,8607113,3989,139,1,2634,1904009
3696,94,3,5731015,3251,315,1,2634,1266476
3695,94,2,6471046,101,150,1,2634,3962
3694,94,2,6471046,101,150,1,2634,3962
2285,57,36,5437077,814,320,2,2640,1633275
2279,57,30,7506628,1704,350,2,2640,1799488
2269,57,20,5561377,3226,351,2,2664,1251587
2263,57,14,6395082,1436,10,2,2664,1643319
2259,57,10,6744440,2875,280,2,2664,5259
2281,57,32,6989851,3880,244,2,2674,5288
2276,57,27,8574101,2798,217,2,2674,5263
2309,58,15,6368985,138,36,2,2679,5364
2290,57,41,4535045,3312,386,2,2679,925820
2262,57,13,8572608,1071,376,2,2679,2324086
2292,57,43,8984734,2889,203,2,2687,5382
2266,57,17,4881703,2987,321,2,2687,1159652
3231,84,0,4689164,3629,63,1,2694,3990
2315,59,0,7627676,1827,200,5,2703,1649835
2303,58,9,4986376,2739,287,2,2703,5331
2286,57,37,6236809,2429,146,2,2709,5300
2280,57,31,5903613,3743,144,2,2709,1307782
2275,57,26,8592786,3508,249,2,2709,2508087
2260,57,11,4997468,1795,114,2,2709,5320
2253,57,4,6927417,3507,278,2,2709,5280
2251,57,2,4545411,2876,48,2,2709,5277
2250,57,2,4545411,2876,48,2,2709,5277
2300,58,6,4716248,3695,289,2,2718,5356
917,20,13,5430409,1518,328,2,2725,5528
2307,58,13,6004540,3774,189,2,2726,5358
2304,58,10,7294551,24,265,2,2726,2177258
966,23,0,8683908,2846,73,1,2744,1930852
2313,58,19,8519520,2077,154,2,2748,1965149
2403,60,16,7438646,3632,283,2,2788,5598
2401,60,14,8102389,1019,99,2,2788,1896506
2398,60,11,6729176,2247,282,2,2788,1802498
2407,60,20,7877249,3491,59,2,2798,1746497
2391,60,4,5306819,3142,101,2,2798,5592
2390,60,3,8636096,2748,366,2,2798,2206863
3226,83,19,6753552,3968,131,1,2804,4273
3224,83,17,6433905,2902,218,1,2804,1419063
3223,83,16,5556899,737,392,1,2804,1498170
3221,83,14,8906023,3834,241,1,2804,2442494
3219,83,12,5973944,3515,133,1,2804,1699255
3216,83,9,5161225,361,26,1,2804,1218155
3215,83,8,7758970,2924,311,1,2804,4217
3214,83,7,4532526,3878,244,1,2804,1272238
3212,83,5,6318546,344,269,1,2804,1308734
3211,83,4,8029789,2841,294,1,2804,4229
3210,83,3,4853229,2817,181,1,2804,1072469
3209,83,2,8834563,621,85,1,2804,4219
3208,83,2,8834563,621,85,1,2804,4219
915,20,11,7777188,1914,283,2,2828,5588
1882,44,43,4557237,3191,10,2,2835,5788
1877,44,38,8094592,3554,308,2,2835,2359591
1872,44,33,4812901,3731,77,2,2835,1417187
1855,44,16,7396408,2168,328,2,2835,5680
1853,44,14,4609310,757,48,2,2835,1091333
913,20,9,8965873,762,72,2,2836,2011377
3616,92,21,5563190,814,364,1,2844,1493577
3615,92,20,8559249,2532,178,1,2844,4330
3614,92,19,5401443,3618,346,1,2844,4327
3612,92,17,4594072,1973,252,1,2844,4411
3610,92,15,5412709,2946,398,1,2844,4307
3608,92,13,6053196,1994,177,1,2844,1733444
3607,92,12,7106348,1551,233,1,2844,4336
3605,92,10,8039913,3813,239,1,2844,4359
3604,92,9,5912347,1772,219,1,2844,4302
3601,92,6,6278963,1893,104,1,2844,1492596
3599,92,4,7486220,2410,390,1,2844,1843998
1865,44,26,6013216,272,322,2,2845,1293466
1859,44,20,5958903,830,303,2,2845,1568514
906,20,2,5062941,3961,105,2,2858,1038777
905,20,2,5062941,3961,105,2,2858,1038777
2394,60,7,8928611,3397,15,2,2896,5697
2405,60,18,6572854,2808,357,2,2909,5757
2410,61,0,8504670,850,76,5,2931,1794862
2406,60,19,8647939,1221,168,2,2931,2088983
2395,60,8,8927939,3996,182,2,2931,1887897
1888,44,49,8704441,2750,62,2,2933,5934
1876,44,37,5050694,3186,329,2,2933,5787
1873,44,34,8975566,2864,306,2,2933,5786
1875,44,36,4644817,3956,272,2,2943,1179341
1871,44,32,7111547,3735,147,2,2943,2078343
1860,44,21,6214899,141,275,2,2943,1789597
1850,44,11,8651138,289,298,2,2943,2430156
1845,44,6,5044536,3969,371,2,2943,1399777
1890,44,51,8403316,2075,328,2,2948,2314985
1886,44,47,5837901,3836,294,2,2948,5875
1874,44,35,6697953,2477,253,2,2948,1806515
1864,44,25,8304962,795,107,2,2948,2304038
1862,44,23,5355780,135,99,2,2948,1291714
1854,44,15,7712757,751,91,2,2948,5803
1849,44,10,8484356,1407,156,2,2948,2181869
1844,44,5,7141998,2024,84,2,2948,5792
1842,44,3,6230644,2056,245,2,2948,5786
1878,44,39,5244481,2278,291,2,2956,1496311
1870,44,31,8283632,1941,92,2,2956,2456916
1868,44,29,5405967,638,75,2,2956,1293593
1861,44,22,7837293,2875,367,2,2956,1787359
1867,44,28,7924274,613,212,2,2978,1828571
2225,55,5,5161727,3565,320,2,3257,1345110
88,1,66,6699745,3785,206,1,3336,5250
87,1,65,7691330,1849,91,1,3336,5216
83,1,61,6368393,1114,374,1,3336,1394373
81,1,59,7749644,2088,6,1,3336,2139229
78,1,56,6620899,1827,166,1,3336,1793001
77,1,55,6883809,556,92,1,3336,5135
76,1,54,5104698,3449,40,1,3336,5101
75,1,53,6494494,3619,133,1,3336,5024
74,1,52,7196299,2989,380,1,3336,1556062
72,1,50,7129838,3154,275,1,3336,5060
69,1,47,8034903,1820,44,1,3336,5067
68,1,46,4666509,3922,92,1,3336,1314753
67,1,45,6424763,3714,50,1,3336,1410097
66,1,44,6085289,292,114,1,3336,1777383
64,1,42,8022940,3718,155,1,3336,2166918
63,1,41,7165311,2326,314,1,3336,5062
62,1,40,4675469,618,121,1,3336,1264562
58,1,36,7248787,187,140,1,3336,5029
57,1,35,7428826,2645,86,1,3336,2189504
51,1,29,6758718,3560,199,1,3336,5089
50,1,28,5586579,379,65,1,3336,5032
48,1,26,7419737,336,69,1,3336,5066
47,1,25,5245499,2675,60,1,3336,1161317
44,1,22,6863662,3554,32,1,3336,1920303
42,1,20,8136370,998,311,1,3336,2163910
40,1,18,5553218,2470,21,1,3336,5021
38,1,16,7614725,3552,167,1,3336,1900284
37,1,15,8830489,3734,48,1,3336,5091
36,1,14,6794195,2027,245,1,3336,5051
34,1,12,7110631,3859,171,1,3336,5023
29,1,7,4543474,650,135,1,3336,5020
28,1,6,8211332,2271,220,1,3336,5047
27,1,5,8220927,891,328,1,3336,2265616
26,1,4,7935011,3263,147,1,3336,1902411
2226,56,0,6739276,105,179,2,3355,1463972
2223,55,3,5314386,860,100,2,3390,6646
3912,97,77,6538354,1657,197,1,3400,5308
3910,97,75,7565988,282,76,1,3400,1900902
3908,97,73,5497882,601,52,1,3400,5222
3906,97,71,6347282,1891,136,1,3400,1759104
3904,97,69,6419825,2169,370,1,3400,5191
3902,97,67,6212568,3291,384,1,3400,1407958
3900,97,65,7611971,1980,291,1,3400,5133
3896,97,61,8045824,1275,281,1,3400,2058751
3895,97,60,6988970,1086,167,1,3400,1679507
3894,97,59,5299486,1012,283,1,3400,5190
3889,97,54,5018434,1574,76,1,3400,1121759
3888,97,53,4709352,1529,359,1,3400,5164
3886,97,51,5524926,3333,248,1,3400,1347737
3881,97,46,4667404,2060,242,1,3400,5166
3880,97,45,8247064,3141,147,1,3400,5155
3879,97,44,5709577,949,106,1,3400,1348819
3877,97,42,5952506,1660,113,1,3400,1721705
3873,97,38,5750261,3144,159,1,3400,1675416
3872,97,37,7814437,2089,9,1,3400,1583287
3871,97,36,8721477,360,173,1,3400,5140
3870,97,35,6188915,3802,373,1,3400,1796921
3867,97,32,8193397,1414,147,1,3400,1717466
3864,97,29,8965973,3594,77,1,3400,5136
3862,97,27,7994234,3568,150,1,3400,5137
3858,97,23,7538626,1670,156,1,3400,5127
3855,97,20,5936781,58,236,1,3400,5120
3854,97,19,6090128,540,150,1,3400,5120
3852,97,17,6012800,1138,317,1,3400,1432067
3850,97,15,6558757,3006,388,1,3400,1688759
3848,97,13,5499789,65,278,1,3400,1219236
3847,97,12,4989105,2220,250,1,3400,5120
3844,97,9,8362542,3827,231,1,3400,5128
3843,97,8,4503565,842,242,1,3400,1100507
3842,97,7,4581582,192,22,1,3400,1325204
3839,97,4,7283057,3616,174,1,3400,5122
3838,97,3,7727513,138,296,1,3400,1919429
965,22,35,4710437,3771,205,1,3504,1138003
964,22,34,7730966,1684,306,1,3504,5355
963,22,33,8452407,448,380,1,3504,5447
961,22,31,7683870,3966,33,1,3504,2208148
960,22,30,5232338,1465,372,1,3504,5274
959,22,29,7662867,181,344,1,3504,1855479
958,22,28,5507023,912,331,1,3504,1508092
957,22,27,8479185,2375,108,1,3504,2254166
956,22,26,7546232,648,323,1,3504,2016349
955,22,25,4958060,3235,74,1,3504,1121610
954,22,24,6661997,3495,21,1,3504,5275
952,22,22,4635551,2824,274,1,3504,949492
951,22,21,7670953,3802,4,1,3504,5378
950,22,20,4548827,2331,18,1,3504,5311
949,22,19,5844398,613,374,1,3504,1424510
948,22,18,7075598,1563,60,1,3504,1648682
946,22,16,4553223,3941,370,1,3504,1260347
944,22,14,5345212,3804,130,1,3504,5282
943,22,13,6434680,385,294,1,3504,5281
942,22,12,5040988,1376,73,1,3504,5287
941,22,11,8839424,2055,257,1,3504,2430111
937,22,7,7251426,217,265,1,3504,5279
936,22,6,6203831,637,184,1,3504,5274
935,22,5,5419861,3906,7,1,3504,1621861
933,22,3,7663833,3143,336,1,3504,1625104
3511,89,43,8925989,1019,344,2,3531,2253492
3504,89,36,7050076,3428,46,2,3531,1711006
3509,89,41,6692312,3433,222,2,3541,7169
3500,89,32,8270821,1508,70,2,3541,7145
3490,89,22,5013115,138,56,2,3541,1297326
788,16,46,8417497,580,31,1,3612,2390376
785,16,43,4797980,2692,71,1,3612,1012645
784,16,42,7595450,889,115,1,3612,1559695
782,16,40,4603859,744,206,1,3612,5492
777,16,35,4508847,1050,87,1,3612,1169746
774,16,32,8730065,1195,268,1,3612,5464
773,16,31,5286939,699,398,1,3612,5457
772,16,30,5114310,873,153,1,3612,1139286
771,16,29,5747498,1631,354,1,3612,5430
769,16,27,4862228,2533,66,1,3612,1361187
765,16,23,6536062,3966,339,1,3612,1623521
763,16,21,6356729,2717,176,1,3612,5468
762,16,20,7369542,1723,208,1,3612,1665928
761,16,19,8207753,1090,101,1,3612,5439
760,16,18,5770732,1657,241,1,3612,1544274
758,16,16,7338871,261,196,1,3612,2024840
755,16,13,8565733,1370,186,1,3612,2088585
753,16,11,6984208,724,227,1,3612,1921217
752,16,10,6503836,123,79,1,3612,1610451
749,16,7,6414334,3447,312,1,3612,5469
746,16,4,5821082,804,238,1,3612,5429
745,16,3,6689090,3903,306,1,3612,1604873
744,16,2,5948093,2929,188,1,3612,5429
743,16,2,5948093,2929,188,1,3612,5429
3495,89,27,6746492,1962,378,2,3629,1777103
3514,90,0,5385240,1233,68,4,3644,10885
3513,89,45,8015261,2729,2,2,3644,2232936
3501,89,33,6486001,2881,238,2,3644,7239
3498,89,30,8139263,3024,24,2,3644,2430667
3486,89,18,6221068,2820,331,2,3644,7179
3478,89,10,8529347,2145,184,2,3644,1897424
3473,89,5,7413335,2411,25,2,3644,7184
3510,89,42,8930111,2437,393,2,3652,7362
3503,89,35,6438013,556,107,2,3652,7242
3499,89,31,8571643,3291,273,2,3652,1753311
3489,89,21,5944562,96,68,2,3652,1303384
3481,89,13,7334759,175,318,2,3652,7206
3476,89,8,7312420,1030,236,2,3652,1785854
3475,89,7,4776525,44,95,2,3652,7190
2065,51,19,6529501,648,326,2,3656,1825746
2056,51,10,6992242,3154,261,2,3656,1474192
2053,51,7,7065122,853,45,2,3656,7323
2051,51,5,6239809,1400,100,2,3656,7315
2062,51,16,6079967,3065,138,2,3666,1501150
2048,51,2,7918687,374,323,2,3666,7328
2047,51,2,7918687,374,323,2,3666,7328
3496,89,28,8602795,2366,319,2,3674,2120705
3494,89,26,6169130,1176,285,2,3674,1785706
3482,89,14,4863763,225,391,2,3674,7206
3477,89,9,5712303,1159,131,2,3674,7217
3472,89,4,6651496,796,377,2,3674,1705099
1924,46,19,5203969,688,340,1,3704,5749
1923,46,18,6736610,576,131,1,3704,1983758
1922,46,17,6205101,1519,121,1,3704,5730
1920,46,15,7528748,1002,247,1,3704,5612
1919,46,14,6610037,1794,306,1,3704,5585
1918,46,13,7480431,354,84,1,3704,5680
1915,46,10,6648941,400,104,1,3704,5575
1914,46,9,7775834,3007,72,1,3704,5623
1912,46,7,8242800,2876,325,1,3704,5622
1911,46,6,4951118,2911,337,1,3704,1171228
1910,46,5,6051648,3612,91,1,3704,5588
1907,46,2,5672686,3507,124,1,3704,1379150
1906,46,2,5672686,3507,124,1,3704,1379150
2082,51,36,5061076,151,163,2,3730,1203729
1561,36,56,5650456,3358,117,2,3750,7632
1542,36,37,6695618,61,333,2,3750,7600
1532,36,27,8370945,3045,188,2,3750,7545
1527,36,22,5784735,2220,89,2,3750,1467293
1515,36,10,7247763,3521,253,2,3750,1849472
2058,51,12,8458354,2346,80,2,3754,7444
2057,51,11,6821435,350,391,2,3754,7425
2054,51,8,8080135,1758,104,2,3754,1711044
1570,37,0,7681506,2303,289,3,3760,2065830
1557,36,52,5313177,1897,85,2,3760,1214205
1550,36,45,8188560,2650,302,2,3760,2378827
1548,36,43,6300389,3028,205,2,3760,7549
1543,36,38,7106924,3325,182,2,3760,7576
1540,36,35,4788372,3334,78,2,3760,968147
1535,36,30,7445132,3526,54,2,3760,1885405
2075,51,29,8433280,2396,237,2,3764,7530
2074,51,28,6834435,1723,394,2,3764,1411142
2055,51,9,4997756,3140,202,2,3764,7427
2052,51,6,6496030,234,224,2,3764,7430
2080,51,34,8342073,2974,13,2,3769,2289221
2077,51,31,5470471,973,330,2,3769,7436
2076,51,30,7799344,2062,40,2,3769,7556
2072,51,26,7032791,1098,307,2,3769,7472
2068,51,22,6878388,3281,343,2,3769,7514
2064,51,18,7179209,208,100,2,3769,7495
